auc_score,auc_std,params,iteration,train_time
0.7637914167174346,0.028014330505331426,"{'alpha': 2.7925032365596514, 'colsample_bynode': 0.7184754270976569, 'eta': 0.29509868610849493, 'gamma': 1.1450361275723424, 'lambda': 2.545676981117396, 'max_depth': 1.0, 'n_estimators': 95.0, 'subsample': 0.6667107142434063}",177,3.5036619000020437
0.7666012240656827,0.028751920783758093,"{'alpha': 2.8601559429896377, 'colsample_bynode': 0.9397437139305607, 'eta': 0.30606232994684707, 'gamma': 1.6431607296904254, 'lambda': 2.4678406563168216, 'max_depth': 2.0, 'n_estimators': 69.0, 'subsample': 0.7237717172488597}",178,4.011075799993705
0.7660039234268041,0.031924448609765864,"{'alpha': 2.6777011757126394, 'colsample_bynode': 0.6299200462845446, 'eta': 0.2618116942897968, 'gamma': 1.0646154207252054, 'lambda': 1.9498329888852295, 'max_depth': 1.0, 'n_estimators': 67.0, 'subsample': 0.8393908195675832}",179,2.4080110999930184
0.73490125059847,0.02898834991039513,"{'alpha': 0.1389086718856829, 'colsample_bynode': 0.7524113290449601, 'eta': 0.24458168250658543, 'gamma': 0.9230117016449134, 'lambda': 1.8783000260602505, 'max_depth': 6.0, 'n_estimators': 75.0, 'subsample': 0.5964310461176316}",180,9.279380899999524
0.7600560087210686,0.029192754035793054,"{'alpha': 0.6053227641913805, 'colsample_bynode': 0.7388662537737842, 'eta': 0.2718894774762677, 'gamma': 1.5558618642301687, 'lambda': 1.7996034950839759, 'max_depth': 3.0, 'n_estimators': 98.0, 'subsample': 0.5696352964834644}",181,6.9047130000108154
0.7667130866920532,0.028451179970527478,"{'alpha': 2.433863401171305, 'colsample_bynode': 0.5785074171976842, 'eta': 0.22869028183538376, 'gamma': 0.6700146223027131, 'lambda': 1.67203356741991, 'max_depth': 2.0, 'n_estimators': 59.0, 'subsample': 0.618769338125122}",182,2.8275021000008564
0.7657320529410631,0.030929050013909876,"{'alpha': 2.5509361508203803, 'colsample_bynode': 0.6887306018254271, 'eta': 0.3236832971603496, 'gamma': 1.4631061596840018, 'lambda': 2.4372059378283426, 'max_depth': 3.0, 'n_estimators': 79.0, 'subsample': 0.5110308345601695}",183,5.40480080000998
0.7629899569035726,0.028163077436906336,"{'alpha': 2.9819209502257435, 'colsample_bynode': 0.7047168758843856, 'eta': 0.2822596025372276, 'gamma': 0.36109304348872523, 'lambda': 2.0048019899210656, 'max_depth': 1.0, 'n_estimators': 87.0, 'subsample': 0.6515696173228089}",184,3.2464083999948343
0.768553623817121,0.033909917576586644,"{'alpha': 0.38459628298726356, 'colsample_bynode': 0.66156007400827, 'eta': 0.20975452768253025, 'gamma': 1.331073023248962, 'lambda': 2.846877633238059, 'max_depth': 2.0, 'n_estimators': 27.0, 'subsample': 0.9541714020855021}",185,1.3579105000098934
0.7539290182885183,0.029873703892519685,"{'alpha': 2.7887672103630265, 'colsample_bynode': 0.588822726558143, 'eta': 0.23706702921813042, 'gamma': 1.2713165225709535, 'lambda': 2.2116593723173055, 'max_depth': 4.0, 'n_estimators': 92.0, 'subsample': 0.9090938516285976}",186,5.961678299994674
0.7626661531394744,0.02985036540796534,"{'alpha': 0.9607075731940733, 'colsample_bynode': 0.5599338661508387, 'eta': 0.1992987772227988, 'gamma': 0.9842156041517207, 'lambda': 1.7123986686760975, 'max_depth': 1.0, 'n_estimators': 85.0, 'subsample': 0.530198370253689}",187,3.0951911000011023
0.7558174083083034,0.0295824118193997,"{'alpha': 2.2864884334853057, 'colsample_bynode': 0.5185443275170054, 'eta': 0.25706759335987756, 'gamma': 0.8364893637196055, 'lambda': 1.043624059326898, 'max_depth': 5.0, 'n_estimators': 52.0, 'subsample': 0.6101621416960722}",188,4.387058399996022
0.761579914663573,0.030961534053464735,"{'alpha': 2.924295023831627, 'colsample_bynode': 0.8231834959502058, 'eta': 0.2881562930564604, 'gamma': 0.708664836909053, 'lambda': 1.9064439081679418, 'max_depth': 3.0, 'n_estimators': 82.0, 'subsample': 0.5605447714088477}",189,6.167359600003692
0.7659216446111844,0.032815633401552,"{'alpha': 2.4766531361152366, 'colsample_bynode': 0.6231364547843623, 'eta': 0.33623361322246476, 'gamma': 1.7358217906258213, 'lambda': 1.0972386999990045, 'max_depth': 2.0, 'n_estimators': 32.0, 'subsample': 0.9861632867817507}",190,1.6010308000113582
0.746812269248335,0.0316897579550221,"{'alpha': 2.719958889154064, 'colsample_bynode': 0.6782316959896995, 'eta': 0.3012237279597273, 'gamma': 2.051470290682487, 'lambda': 2.099623150266445, 'max_depth': 4.0, 'n_estimators': 97.0, 'subsample': 0.5009162047707053}",191,8.225096800000756
0.7640538541467485,0.030686394743461277,"{'alpha': 2.1894405602780544, 'colsample_bynode': 0.6356691247328572, 'eta': 0.2658860110109489, 'gamma': 0.43094135101299785, 'lambda': 1.2594737592125804, 'max_depth': 1.0, 'n_estimators': 46.0, 'subsample': 0.5447161668889037}",192,1.804451699994388
0.7652833342638748,0.03059770491654959,"{'alpha': 2.3651232518508745, 'colsample_bynode': 0.6056204022871986, 'eta': 0.12839365639771844, 'gamma': 1.1246594792826092, 'lambda': 1.5938346763496738, 'max_depth': 2.0, 'n_estimators': 100.0, 'subsample': 0.7484475903502263}",193,4.687815500001307
0.7576912514104294,0.0345394254687135,"{'alpha': 2.9962829490099137, 'colsample_bynode': 0.8656156870844762, 'eta': 0.2520836133800356, 'gamma': 0.49385671192651664, 'lambda': 1.3759565557692583, 'max_depth': 3.0, 'n_estimators': 3.0, 'subsample': 0.581900202521572}",194,0.6173221999924863
0.7678770789163488,0.032199811915048435,"{'alpha': 2.6197339378109694, 'colsample_bynode': 0.5401949660111329, 'eta': 0.141758163298472, 'gamma': 0.5600362994685829, 'lambda': 1.4485391851025995, 'max_depth': 2.0, 'n_estimators': 95.0, 'subsample': 0.6746472114354368}",195,4.449804699994274
0.7645769296838317,0.027985615571221728,"{'alpha': 2.859686830455217, 'colsample_bynode': 0.6440865664055204, 'eta': 0.31941456869076035, 'gamma': 0.62104723461573, 'lambda': 1.3322680306939088, 'max_depth': 1.0, 'n_estimators': 91.0, 'subsample': 0.690157081426231}",196,3.2944903999887174
0.7632186436722431,0.03266967768761185,"{'alpha': 2.527410081800785, 'colsample_bynode': 0.7996811134115539, 'eta': 0.1040544817316319, 'gamma': 0.8818951766084903, 'lambda': 1.747507775896509, 'max_depth': 3.0, 'n_estimators': 23.0, 'subsample': 0.8953876830705414}",197,1.5560207000089576
0.7684351032892914,0.030848837163387068,"{'alpha': 0.8274349565100247, 'colsample_bynode': 0.5012416598281279, 'eta': 0.2164343579668927, 'gamma': 0.3139479827217229, 'lambda': 1.1673165212780579, 'max_depth': 2.0, 'n_estimators': 74.0, 'subsample': 0.5913624257122231}",198,3.4510812999942573
0.7614927484459545,0.03192706273578885,"{'alpha': 2.4065186166169843, 'colsample_bynode': 0.8352884556510957, 'eta': 0.22700229467393576, 'gamma': 0.7504581897937811, 'lambda': 1.6496974924102437, 'max_depth': 1.0, 'n_estimators': 78.0, 'subsample': 0.6312535267931427}",199,3.0827598000032594
0.7667937597058369,0.03020562709785644,"{'alpha': 2.3195304254764446, 'colsample_bynode': 0.7307542163467003, 'eta': 0.20311638176449218, 'gamma': 1.2053516732730465, 'lambda': 1.204094017789326, 'max_depth': 3.0, 'n_estimators': 43.0, 'subsample': 0.5149790708206963}",200,3.056507599991164
0.7664329936774229,0.028756940788571803,"{'alpha': 2.1494617830791096, 'colsample_bynode': 0.6687255117625686, 'eta': 0.2744831428438787, 'gamma': 1.9120729611310026, 'lambda': 1.504152563740998, 'max_depth': 2.0, 'n_estimators': 87.0, 'subsample': 0.6027467353923396}",201,4.481843600005959
0.7552581404682979,0.028213523532833133,"{'alpha': 2.6579721959664346, 'colsample_bynode': 0.7129905589263288, 'eta': 0.363484866144132, 'gamma': 0.9848125306764401, 'lambda': 1.0014336806672108, 'max_depth': 4.0, 'n_estimators': 84.0, 'subsample': 0.5729162196855365}",202,7.058130599994911
0.7570983605504393,0.03127786176152716,"{'alpha': 1.6357163541200945, 'colsample_bynode': 0.774863514472425, 'eta': 0.24084312049386342, 'gamma': 1.5103484607562185, 'lambda': 2.2882748343595387, 'max_depth': 1.0, 'n_estimators': 13.0, 'subsample': 0.8066888857976502}",203,0.643562600002042
0.7657596892024073,0.02886383767775684,"{'alpha': 2.7595417715949013, 'colsample_bynode': 0.5720187725755859, 'eta': 0.31002033766644127, 'gamma': 1.0844429756899179, 'lambda': 1.8345650608754613, 'max_depth': 2.0, 'n_estimators': 57.0, 'subsample': 0.5279400342323117}",204,2.807077899997239
0.7662323384443946,0.032044042864533766,"{'alpha': 2.2280737356044207, 'colsample_bynode': 0.5978773730577036, 'eta': 0.18286439820293254, 'gamma': 1.4380669911852748, 'lambda': 1.5774815876966204, 'max_depth': 3.0, 'n_estimators': 39.0, 'subsample': 0.9250511980395948}",205,2.239018500011298
0.764606777010781,0.02943561018367005,"{'alpha': 2.8290760862719364, 'colsample_bynode': 0.8804404995287288, 'eta': 0.29614875885555314, 'gamma': 1.6495544090803826, 'lambda': 1.9704240175068204, 'max_depth': 1.0, 'n_estimators': 81.0, 'subsample': 0.7725156879629683}",206,3.1342223999963608
0.768713524623036,0.031179757997048797,"{'alpha': 1.9695319568325855, 'colsample_bynode': 0.6580571144120073, 'eta': 0.15970475447652843, 'gamma': 1.591727284946424, 'lambda': 2.6039037990069347, 'max_depth': 2.0, 'n_estimators': 93.0, 'subsample': 0.5541828624523287}",207,4.662818400000106
0.7600015226295358,0.02852685454677876,"{'alpha': 2.9143646952493607, 'colsample_bynode': 0.697968384543477, 'eta': 0.2604357620437973, 'gamma': 0.8252423260616888, 'lambda': 1.413159369569136, 'max_depth': 3.0, 'n_estimators': 98.0, 'subsample': 0.5416600546331837}",208,6.550765100007993
0.7653340858367784,0.028666145538464374,"{'alpha': 2.465664747156473, 'colsample_bynode': 0.5468465257046907, 'eta': 0.19253559748066026, 'gamma': 0.17859928174587314, 'lambda': 1.2585472437205998, 'max_depth': 1.0, 'n_estimators': 89.0, 'subsample': 0.6460169857939039}",209,3.474261299998034
0.7496578818600883,0.02901474034698746,"{'alpha': 2.593374821664922, 'colsample_bynode': 0.7904950178342266, 'eta': 0.16885867993699422, 'gamma': 0.9275244431935866, 'lambda': 1.7711623850243041, 'max_depth': 5.0, 'n_estimators': 62.0, 'subsample': 0.6993350161900169}",210,6.386909399996512
0.7512185524297594,0.032268824624571465,"{'alpha': 1.1350878460451919, 'colsample_bynode': 0.6130308513021339, 'eta': 0.20862760340823291, 'gamma': 1.3304835188317548, 'lambda': 1.0793379970564136, 'max_depth': 4.0, 'n_estimators': 100.0, 'subsample': 0.5006004008449029}",211,7.795041499994113
0.7628331400606713,0.030034530916793784,"{'alpha': 1.857051056084011, 'colsample_bynode': 0.976864621958571, 'eta': 0.2834821098396628, 'gamma': 1.0294594891928404, 'lambda': 1.4518689236556228, 'max_depth': 1.0, 'n_estimators': 71.0, 'subsample': 0.5657954670360781}",212,3.127127700005076
0.7659040219653928,0.03276328505456144,"{'alpha': 2.0679867015538145, 'colsample_bynode': 0.6837925261785295, 'eta': 0.3445767975737141, 'gamma': 1.1509930965386541, 'lambda': 1.3229244961544, 'max_depth': 2.0, 'n_estimators': 35.0, 'subsample': 0.6628459532586027}",213,1.9948164000088582
0.7649245199023079,0.03230317843247209,"{'alpha': 2.72202373670009, 'colsample_bynode': 0.5288474253918996, 'eta': 0.23377724469138908, 'gamma': 0.4028487975203695, 'lambda': 2.0301031908136893, 'max_depth': 2.0, 'n_estimators': 96.0, 'subsample': 0.5165554624458772}",214,4.442490100002033
0.7677033640972025,0.030650460094743797,"{'alpha': 2.9990562305719903, 'colsample_bynode': 0.5805722197512534, 'eta': 0.24807601585077474, 'gamma': 0.5457549835209732, 'lambda': 1.8817531100794984, 'max_depth': 3.0, 'n_estimators': 76.0, 'subsample': 0.5550826540261735}",215,4.682154800000717
0.7646253507853524,0.030954316323457787,"{'alpha': 1.3414817463657742, 'colsample_bynode': 0.5597769530063886, 'eta': 0.22159338088255232, 'gamma': 0.6578235172081499, 'lambda': 1.1402055108597908, 'max_depth': 1.0, 'n_estimators': 90.0, 'subsample': 0.8631561827664801}",216,2.9452755999955116
0.7322382711822144,0.0265892629099774,"{'alpha': 2.273687149366357, 'colsample_bynode': 0.5887642040369409, 'eta': 0.27119902637053483, 'gamma': 1.2374734732426567, 'lambda': 1.034494046351522, 'max_depth': 6.0, 'n_estimators': 94.0, 'subsample': 0.5323428754228559}",217,9.787613699998474
0.7595489047360943,0.03537372000501542,"{'alpha': 1.698816962901192, 'colsample_bynode': 0.6496505941367049, 'eta': 0.2907549850094802, 'gamma': 1.3863602469843035, 'lambda': 1.6950940457031258, 'max_depth': 3.0, 'n_estimators': 6.0, 'subsample': 0.587605860774162}",218,0.5726125999935903
0.764163900981812,0.02784194799518931,"{'alpha': 2.3715531162119103, 'colsample_bynode': 0.761611292217229, 'eta': 0.24416955609136262, 'gamma': 0.7224842828312954, 'lambda': 1.6254298009754846, 'max_depth': 2.0, 'n_estimators': 54.0, 'subsample': 0.7334528818542887}",219,2.811322300010943
0.7665087834066485,0.029704915421371183,"{'alpha': 1.4203683032139585, 'colsample_bynode': 0.6285103040189937, 'eta': 0.25423168144720193, 'gamma': 0.782580231023013, 'lambda': 1.2151854503227495, 'max_depth': 1.0, 'n_estimators': 68.0, 'subsample': 0.6399355899096862}",220,2.5862868999975035
0.7124904907709216,0.028677683141288917,"{'alpha': 2.498535824039723, 'colsample_bynode': 0.6187492047659545, 'eta': 0.21588726147868625, 'gamma': 0.2699632335231164, 'lambda': 2.154697353287603, 'max_depth': 8.0, 'n_estimators': 86.0, 'subsample': 0.6243667932856766}",221,12.17998020000232
0.7610598325058101,0.03396424161180323,"{'alpha': 0.47457640492929354, 'colsample_bynode': 0.7491506886025001, 'eta': 0.32805700904987023, 'gamma': 1.790037421569725, 'lambda': 1.2971726364603382, 'max_depth': 3.0, 'n_estimators': 80.0, 'subsample': 0.7121885819609275}",222,5.294113800002378
0.7669702537973919,0.031062377977344,"{'alpha': 2.556184564473094, 'colsample_bynode': 0.7243245730433481, 'eta': 0.2774105854328896, 'gamma': 1.0856307080623104, 'lambda': 1.3579014014055761, 'max_depth': 2.0, 'n_estimators': 99.0, 'subsample': 0.5797699616450785}",223,5.123063799997908
0.7555749157612827,0.03221484409485185,"{'alpha': 1.5600048830406763, 'colsample_bynode': 0.5974725020683161, 'eta': 0.2278175303136317, 'gamma': 0.8807395649199513, 'lambda': 1.5152032511106337, 'max_depth': 4.0, 'n_estimators': 88.0, 'subsample': 0.6163261426216442}",224,6.472995299991453
0.7639042798818723,0.0309207030994916,"{'alpha': 2.1148222806406367, 'colsample_bynode': 0.5104747959478233, 'eta': 0.1885948887876544, 'gamma': 0.586377328054745, 'lambda': 2.37379365455173, 'max_depth': 3.0, 'n_estimators': 92.0, 'subsample': 0.6048078476269374}",225,5.245358899992425
0.721053610229567,0.027785909368846434,"{'alpha': 2.6386508825737387, 'colsample_bynode': 0.6397659137462931, 'eta': 0.1760844668230454, 'gamma': 1.6877434801429962, 'lambda': 1.8106012307231785, 'max_depth': 7.0, 'n_estimators': 83.0, 'subsample': 0.5062427033284281}",226,10.323923899995862
0.7643418197078164,0.028391221351654464,"{'alpha': 2.7722303410406965, 'colsample_bynode': 0.6744670045021615, 'eta': 0.20214000303397225, 'gamma': 1.192848552117568, 'lambda': 2.6094000840171994, 'max_depth': 1.0, 'n_estimators': 73.0, 'subsample': 0.6816017324856246}",227,2.766534700000193
0.7674322512205329,0.030917964787689645,"{'alpha': 2.944546710219607, 'colsample_bynode': 0.695356942856164, 'eta': 0.2685131863599596, 'gamma': 1.2981838339363636, 'lambda': 2.196080866566901, 'max_depth': 2.0, 'n_estimators': 96.0, 'subsample': 0.5215767736458491}",228,4.84749240000383
0.7670068331397313,0.03463162098475442,"{'alpha': 2.1977814761413783, 'colsample_bynode': 0.661302812479766, 'eta': 0.2369033655601283, 'gamma': 0.5178919065905073, 'lambda': 1.5522221745378548, 'max_depth': 2.0, 'n_estimators': 94.0, 'subsample': 0.57417448370381}",229,4.775365599998622
0.7644671504824077,0.028650084219940725,"{'alpha': 2.4104581534587775, 'colsample_bynode': 0.6089500218040511, 'eta': 0.3158688466561005, 'gamma': 0.9709649406182503, 'lambda': 1.9350086646103601, 'max_depth': 1.0, 'n_estimators': 98.0, 'subsample': 0.5485471342140155}",230,3.523749299987685
0.7630728121608773,0.03166824702543296,"{'alpha': 2.0033648488399227, 'colsample_bynode': 0.5544186810984355, 'eta': 0.2604389039196645, 'gamma': 0.4533687565999994, 'lambda': 1.4838312477968905, 'max_depth': 3.0, 'n_estimators': 85.0, 'subsample': 0.5947887440658859}",231,5.2614411000104155
0.7563598769906384,0.03448856196213939,"{'alpha': 2.3248730381461096, 'colsample_bynode': 0.5758816662806164, 'eta': 0.35046139217843203, 'gamma': 0.6679327501889015, 'lambda': 2.072900772026165, 'max_depth': 4.0, 'n_estimators': 65.0, 'subsample': 0.5358836890938854}",232,4.948771199997282
0.7652197856855694,0.031243438601767426,"{'alpha': 2.8487827915342803, 'colsample_bynode': 0.5354279614500714, 'eta': 0.305272695657395, 'gamma': 2.451764110039285, 'lambda': 1.2518530946002373, 'max_depth': 2.0, 'n_estimators': 49.0, 'subsample': 0.5636051214334045}",233,2.6161320000101114
0.7641352930044848,0.032062530496489605,"{'alpha': 1.7983035463320127, 'colsample_bynode': 0.7098172513059388, 'eta': 0.2228787394578498, 'gamma': 0.352431974566479, 'lambda': 1.4053007051799282, 'max_depth': 1.0, 'n_estimators': 78.0, 'subsample': 0.6103762643215762}",234,2.9134022000071127
0.7630682706238895,0.03303871686003082,"{'alpha': 2.6938954886655795, 'colsample_bynode': 0.626618715185379, 'eta': 0.19654651372229415, 'gamma': 0.8088371576586203, 'lambda': 2.8012637805992218, 'max_depth': 3.0, 'n_estimators': 91.0, 'subsample': 0.6581127170829476}",235,5.5973518999962835
0.7648631453326423,0.029121181676100456,"{'alpha': 2.4414354933847195, 'colsample_bynode': 0.5660917154630777, 'eta': 0.28325713359106164, 'gamma': 2.180414641031578, 'lambda': 1.1062278842003685, 'max_depth': 2.0, 'n_estimators': 82.0, 'subsample': 0.500233228311223}",236,4.067372500008787
0.7414304120421632,0.030354879040383295,"{'alpha': 1.0483790973308833, 'colsample_bynode': 0.6874236819595274, 'eta': 0.20957493717609435, 'gamma': 0.9214497675343035, 'lambda': 1.6550650229627826, 'max_depth': 5.0, 'n_estimators': 100.0, 'subsample': 0.6323599634837125}",237,9.913797599991085
0.763222872283745,0.03408339297312254,"{'alpha': 2.255034965315992, 'colsample_bynode': 0.5189612935144104, 'eta': 0.24228005231114297, 'gamma': 1.0500953751528093, 'lambda': 2.2674562926836055, 'max_depth': 2.0, 'n_estimators': 20.0, 'subsample': 0.5497298517872322}",238,1.103183800005354
0.7643009870493318,0.029071275794365397,"{'alpha': 2.8932586899864376, 'colsample_bynode': 0.6681892571347131, 'eta': 0.29705734317948645, 'gamma': 1.4901955393625885, 'lambda': 1.7373781626853808, 'max_depth': 1.0, 'n_estimators': 88.0, 'subsample': 0.7599133801543403}",239,3.1820684999984223
0.7640485344134862,0.029101793138910474,"{'alpha': 1.7392816874865948, 'colsample_bynode': 0.8067314326576636, 'eta': 0.25334261669601754, 'gamma': 1.264829312139668, 'lambda': 2.420111149728838, 'max_depth': 3.0, 'n_estimators': 76.0, 'subsample': 0.5260249651396736}",240,5.635979300001054
0.7636198223802001,0.028417921667902055,"{'alpha': 2.14776797654437, 'colsample_bynode': 0.7415165557345409, 'eta': 0.23228059378852162, 'gamma': 0.1413001957705582, 'lambda': 1.1618106130551389, 'max_depth': 1.0, 'n_estimators': 97.0, 'subsample': 0.5100753612480355}",241,3.804919799993513
0.7678817769160798,0.029721884832109326,"{'alpha': 2.532544802449892, 'colsample_bynode': 0.6457558025227206, 'eta': 0.3727902861920468, 'gamma': 1.1425712693376586, 'lambda': 1.0005058236385171, 'max_depth': 2.0, 'n_estimators': 70.0, 'subsample': 0.6452462791561929}",242,3.529736500000581
0.7545533622772937,0.03137590318111056,"{'alpha': 2.796449272335645, 'colsample_bynode': 0.5002853816465386, 'eta': 0.16252796872128356, 'gamma': 2.258278685159343, 'lambda': 1.6019005157148825, 'max_depth': 4.0, 'n_estimators': 93.0, 'subsample': 0.598859078787129}",243,6.457145499996841
0.7653148326845071,0.03063035712936796,"{'alpha': 2.58190536689034, 'colsample_bynode': 0.5877808857268374, 'eta': 0.26359274444685976, 'gamma': 1.5731422619695654, 'lambda': 1.4616220480356823, 'max_depth': 3.0, 'n_estimators': 84.0, 'subsample': 0.669915500355208}",244,4.946475699995062
0.7683360829601698,0.029470451031356162,"{'alpha': 2.6870009307221308, 'colsample_bynode': 0.6531839559359356, 'eta': 0.15141573458387256, 'gamma': 0.8496589438466335, 'lambda': 2.491632896292756, 'max_depth': 2.0, 'n_estimators': 80.0, 'subsample': 0.5397107810866908}",245,4.0208503999892855
0.7644796386797641,0.032190058662819494,"{'alpha': 2.9942327005768012, 'colsample_bynode': 0.5479737949107147, 'eta': 0.182282258596842, 'gamma': 1.9791233721168884, 'lambda': 1.3486012757042132, 'max_depth': 1.0, 'n_estimators': 61.0, 'subsample': 0.7966612024236891}",246,2.156318099994678
0.7651631420551595,0.03217093963407728,"{'alpha': 0.13815514432719644, 'colsample_bynode': 0.6170320515206801, 'eta': 0.29118327340487243, 'gamma': 0.20934476651074363, 'lambda': 1.0518683778299565, 'max_depth': 3.0, 'n_estimators': 86.0, 'subsample': 0.5618606394524629}",247,5.503306200000225
0.7665249402435845,0.031596552272365415,"{'alpha': 1.5070072281135383, 'colsample_bynode': 0.6327903723336012, 'eta': 0.21587377271624322, 'gamma': 0.7400904384328688, 'lambda': 2.119735886966063, 'max_depth': 2.0, 'n_estimators': 90.0, 'subsample': 0.5867266664443496}",248,4.483932100003585
0.73270947931999,0.029480204918309348,"{'alpha': 2.0519434932260743, 'colsample_bynode': 0.5942635058117332, 'eta': 0.27358349548595173, 'gamma': 0.9904950399396708, 'lambda': 1.6939591568201693, 'max_depth': 6.0, 'n_estimators': 95.0, 'subsample': 0.6947799691258734}",249,9.366463700003806
0.7654636164007871,0.03115904104244138,"{'alpha': 1.8923548760475342, 'colsample_bynode': 0.7020567505031761, 'eta': 0.24660415895228044, 'gamma': 1.3611574389028358, 'lambda': 1.8646141696632363, 'max_depth': 1.0, 'n_estimators': 73.0, 'subsample': 0.6186259752734065}",250,2.775189000007231
0.7661952732440639,0.030901053950871216,"{'alpha': 2.6286207453766623, 'colsample_bynode': 0.6759781611134464, 'eta': 0.31191051718338664, 'gamma': 0.5954455823455992, 'lambda': 2.3357529511590185, 'max_depth': 2.0, 'n_estimators': 100.0, 'subsample': 0.5721627698596619}",251,5.138023699997575
0.7432374126134993,0.03660155828236856,"{'alpha': 2.3297899458818443, 'colsample_bynode': 0.6068854713024164, 'eta': 0.20591676310939377, 'gamma': 1.1172760105010344, 'lambda': 1.288597542728497, 'max_depth': 5.0, 'n_estimators': 98.0, 'subsample': 0.5253330876677236}",252,10.016236099996604
0.7649603581053382,0.032575030467779875,"{'alpha': 1.5995993556213466, 'colsample_bynode': 0.7180284285204281, 'eta': 0.3378577627006134, 'gamma': 1.8662320790379017, 'lambda': 1.57888956215191, 'max_depth': 1.0, 'n_estimators': 51.0, 'subsample': 0.7852668737491797}",253,1.9487987000029534
0.7514446575631701,0.03019357725399644,"{'alpha': 2.490250348714359, 'colsample_bynode': 0.8500803632611664, 'eta': 0.11601963342943408, 'gamma': 0.3105695866356304, 'lambda': 1.5292871023837176, 'max_depth': 4.0, 'n_estimators': 92.0, 'subsample': 0.5138456922163124}",254,8.43304829999397
0.7667737983537812,0.03277898764143085,"{'alpha': 2.9361400573365297, 'colsample_bynode': 0.5649700115050821, 'eta': 0.3997189289940878, 'gamma': 1.4373792869509454, 'lambda': 1.2130996515373333, 'max_depth': 3.0, 'n_estimators': 67.0, 'subsample': 0.5574146200987333}",255,4.248438700000406
0.7655277043638119,0.029402085202384666,"{'alpha': 0.7089929264484404, 'colsample_bynode': 0.7310674073687622, 'eta': 0.25746261814320265, 'gamma': 0.4126463921730607, 'lambda': 1.9762859845756704, 'max_depth': 1.0, 'n_estimators': 89.0, 'subsample': 0.5846502805684074}",256,3.259866399996099
0.7681909678834692,0.03054027653037269,"{'alpha': 2.3979680765010767, 'colsample_bynode': 0.6351942126147996, 'eta': 0.14590395514349352, 'gamma': 0.47683079381678484, 'lambda': 1.4108513980575204, 'max_depth': 2.0, 'n_estimators': 82.0, 'subsample': 0.6528026997152457}",257,4.699361599996337
0.7690011154970088,0.03015768106565977,"{'alpha': 1.8538597048094145, 'colsample_bynode': 0.6231771373475885, 'eta': 0.21925095404834344, 'gamma': 0.7963398219721594, 'lambda': 1.7867359904613374, 'max_depth': 2.0, 'n_estimators': 94.0, 'subsample': 0.5419130105110831}",258,5.5023546000011265
0.7687271492339997,0.029628846471544762,"{'alpha': 2.1136047546354737, 'colsample_bynode': 0.5773798246425688, 'eta': 0.23103314513753573, 'gamma': 0.7299764080190924, 'lambda': 1.3698184283376484, 'max_depth': 2.0, 'n_estimators': 88.0, 'subsample': 0.5361344250609712}",259,4.34019430000626
0.770548289096375,0.030929836576171085,"{'alpha': 2.21720675108651, 'colsample_bynode': 0.655798441639177, 'eta': 0.238936536833337, 'gamma': 0.9068710880007573, 'lambda': 1.5538901376397523, 'max_depth': 2.0, 'n_estimators': 96.0, 'subsample': 0.5477191440789726}",260,4.750584900000831
0.7668084507339173,0.03273490049006795,"{'alpha': 2.1891774369790435, 'colsample_bynode': 0.6442067410232164, 'eta': 0.23773642367409942, 'gamma': 0.9393213403894016, 'lambda': 1.4498811460307466, 'max_depth': 2.0, 'n_estimators': 96.0, 'subsample': 0.5757206445068761}",261,4.928838299994823
0.7671453561940224,0.029363421811699906,"{'alpha': 2.250148928989202, 'colsample_bynode': 0.6596846772712951, 'eta': 0.27890776871691936, 'gamma': 1.0362639662666666, 'lambda': 1.6151122273339114, 'max_depth': 2.0, 'n_estimators': 98.0, 'subsample': 0.5018117634711039}",262,4.797862000006717
0.7647549225237672,0.027852551040655156,"{'alpha': 1.9736015673477227, 'colsample_bynode': 0.6877961368177138, 'eta': 0.26634819462405646, 'gamma': 0.6260140682113841, 'lambda': 1.4934506381098724, 'max_depth': 1.0, 'n_estimators': 91.0, 'subsample': 0.5479185918886598}",263,3.424497899992275
0.7600764971055215,0.03343399118446272,"{'alpha': 2.335858368964102, 'colsample_bynode': 0.6048839128014455, 'eta': 0.24897512238676184, 'gamma': 0.8907134906816904, 'lambda': 1.3214872841542706, 'max_depth': 3.0, 'n_estimators': 86.0, 'subsample': 0.5207952754397175}",264,5.448999799991725
0.7666114312009438,0.03307157337100181,"{'alpha': 2.746533012547914, 'colsample_bynode': 0.653668846752527, 'eta': 0.2258501510743171, 'gamma': 1.0960799038188898, 'lambda': 1.6636816247641704, 'max_depth': 2.0, 'n_estimators': 93.0, 'subsample': 0.5984239773102982}",265,4.5994706000055885
0.764759204661997,0.0272287551318515,"{'alpha': 2.452408943364631, 'colsample_bynode': 0.6703303910225609, 'eta': 0.19829328435156052, 'gamma': 1.1875642488022269, 'lambda': 1.8275116108231244, 'max_depth': 1.0, 'n_estimators': 96.0, 'subsample': 0.5649402355279529}",266,3.7024314000009326
0.7688269559942771,0.031714304843131605,"{'alpha': 2.530404526163654, 'colsample_bynode': 0.6139841612677442, 'eta': 0.21164902853127468, 'gamma': 0.8433962988465018, 'lambda': 1.2382780813868333, 'max_depth': 2.0, 'n_estimators': 100.0, 'subsample': 0.6071262478106959}",267,4.847915499994997
